sci_fig,caption,inline_reference,metadata,label,acl_paper_id
2016.lilt-13.4.pdf-Figure15.png,FIGURE 15 Decorated parse tree showing verb phrase complements and prepositional verbs,[u'. figure 15 shows the parse tree for the sentence i like to listen to music in french.'],2016.lilt-13.4deepfigures-results.json,trees,2016.lilt-13.4
2016.lilt-13.4.pdf-Figure16.png,FIGURE 16 Decorated parse tree showing tense and clausal negation with the UD labels,"[u'. in order to understand the necessity of these rules, we will look at a concrete example (shown in figure 16 ).', u'. the decorated parse tree in figure 16 shows the analysis provided by gf for the sentence john had not slept.']",2016.lilt-13.4deepfigures-results.json,trees,2016.lilt-13.4
2016.lilt-13.4.pdf-Figure18.png,FIGURE 18 The categories of core RGL.,"[u'. figure 18 in the appendix shows the hierarchy of categories in the core rgl.', u'an Utt could also be built from a question or an imperative, as shown in Figure 18 . The sentence in turn is built from a clause (Cl) by adding temporal and', u'. figure 18 shows the hierarchy of categories in the core rgl.']",2016.lilt-13.4deepfigures-results.json,trees,2016.lilt-13.4
2016.lilt-13.4.pdf-Figure2.png,"FIGURE 2 Trees for the sentence the black cat sees us and its French translation: (a) abstract syntax tree; (b,c) parse trees; (d,e) dependency trees; (f) abstract dependency tree with unordered word senses.","[u'. figure 2 summarizes the different kinds of trees that we will speak about, by showing different representations of one and the same example.', u'The abstract syntax tree (Figure 2 (a) ) is a non-redundant representation from which all the others can be derived. Parse trees', u'dep1, dep2, and so on. This default can be overridden by an explicit configuration. In Figure 2 , we assume the following configurations to produce the standard UD labels:']",2016.lilt-13.4deepfigures-results.json,trees,2016.lilt-13.4
2016.lilt-13.4.pdf-Figure3.png,FIGURE 3 Dependency tree derivation from a decorated parse tree. The word cat has sees as its head and nsubj as its label. The path from the top to the word sees is a spine.,"[u'. in a decorated parse tree, we mark the dependency labels at each branching point of the tree, as shown in figure 3 , but omit the ""head"" labels.', u'. figure 3 shows the path corresponding to the labelled arc of the word cat.']",2016.lilt-13.4deepfigures-results.json,trees,2016.lilt-13.4
2016.lilt-13.4.pdf-Figure4.png,FIGURE 4 Dependency trees for the cat is black (a) with a,"[u'. a default dummy label ""dep"" can then be used, as in figure 4 (a).', u'. what we get first, by straightforward dependency configurations, is a kind of ""collapsed"" trees ( figure 4 (c) ).']",2016.lilt-13.4deepfigures-results.json,trees,2016.lilt-13.4
2016.lilt-13.4.pdf-Figure5.png,FIGURE 5 Dependency-decorated abstract syntax tree for my two brothers and I would not have bought that red car.,"[u'. figure 5 shows an abstract syntax tree for the sentence my two brothers and i would not have bought that red car and its rgl equivalents in 29 other languages, artificially constructed to show as many structures as possible.', u'The topmost category in Figure 5 is Utt, utterances, which is built from S, sentence; an Utt could also be built', u'. the example shown in figure 5 discussed some of these functions.']",2016.lilt-13.4deepfigures-results.json,trees,2016.lilt-13.4
2016.lilt-14.2.pdf-Figure6.png,Figure 6: Possible Worlds Hierarchy of JwouldKM-TTDLA,[],2016.lilt-14.2deepfigures-results.json,trees,2016.lilt-14.2
2016.lilt-14.4.pdf-Figure2.png,FIGURE 2 Implementation of modal tagsets in UAM Corpus Tool,[],2016.lilt-14.4deepfigures-results.json,trees,2016.lilt-14.4
2016.lilt-14.6.pdf-Figure4.png,FIGURE 4 Decision tree for annotator guidelines.,[],2016.lilt-14.6deepfigures-results.json,trees,2016.lilt-14.6
2017.jeptalnrecital-recital.12.pdf-Figure1.png,FIGURE 1  Possible structural trees of a sequence w1w2w3,[],2017.jeptalnrecital-recital.12deepfigures-results.json,trees,2017.jeptalnrecital-recital.12
2017.jeptalnrecital-recital.12.pdf-Figure2.png,FIGURE 2  Three possible structural trees for example 3,[],2017.jeptalnrecital-recital.12deepfigures-results.json,trees,2017.jeptalnrecital-recital.12
2018.jeptalnrecital-recital.7.pdf-Figure1.png,FIGURE 1: Exemple de gnration de paraphrases par pivot en franais pour le segment anglais rooted in.,[],2018.jeptalnrecital-recital.7deepfigures-results.json,trees,2018.jeptalnrecital-recital.7
2019.jeptalnrecital-recital.11.pdf-Figure3.png,Figure 3 : Arbre reprsentant une des traductions observes de jeudi soir et son lien avec le reste de la phrase (1).,[],2019.jeptalnrecital-recital.11deepfigures-results.json,trees,2019.jeptalnrecital-recital.11
2019.jeptalnrecital-recital.11.pdf-Figure4.png,Figure 4 : Arbre reprsentant une des traductions observes de  une semaine aprs  et son lien avec le reste du contenu.,[],2019.jeptalnrecital-recital.11deepfigures-results.json,trees,2019.jeptalnrecital-recital.11
2019.jeptalnrecital-recital.11.pdf-Figure5.png,Figure 5 : Arbre reprsentant une des traductions observes de  depuis 2002  et son lien avec le reste du contenu.,[],2019.jeptalnrecital-recital.11deepfigures-results.json,trees,2019.jeptalnrecital-recital.11
2019.jeptalnrecital-recital.11.pdf-Figure7.png,Figure 7 : Arbre reprsentant une premire traduction observe de  depuis plusieurs semaines  et son lien avec le reste du contenu (placement de llment temporel en tant quitem 1 dune rgle context).,[],2019.jeptalnrecital-recital.11deepfigures-results.json,trees,2019.jeptalnrecital-recital.11
2019.lilt-17.3.pdf-Figure2.png,FIGURE 2 Analysis of pustak=kii tareef hu-ii The book got praised.,"[u'and Figure 2 respectively. The TAG analysis is only sketched here. The authors use feature-based TAG, which makes', u'and Figure 2 . What the analysis clearly shows is that TAG assumes two lexical items for the']",2019.lilt-17.3deepfigures-results.json,trees,2019.lilt-17.3
2019.lilt-17.3.pdf-Figure4.png,FIGURE 4 Analysis of pustak=kii tareef hu-ii The book got praised.,[],2019.lilt-17.3deepfigures-results.json,trees,2019.lilt-17.3
2019.lilt-18.2.pdf-Figure1.png,FIGURE 1 A CAMR graph and its corresponding graph,[],2019.lilt-18.2deepfigures-results.json,trees,2019.lilt-18.2
2019.lilt-18.2.pdf-Figure3.png,FIGURE 3 A CAMR graph and its corresponding graph,"[u'. this is illustrated in figure 3 , which has the amr annotation for ""the girl wants to study in new york"" and its chinese translation \'\' "".', u'The lexical concepts in the AMR graph of Figure 3 include ""want-01"" and ""study-01"", while the corresponding CAMR concepts are \'\' -02"" and \'\' -01"".', u'. for example, in figure 3 , ""city"" is an abstract concept that represents the type of the named entity ""new york"".']",2019.lilt-18.2deepfigures-results.json,trees,2019.lilt-18.2
2020.acl-demos.38.pdf-Figure4.png,Figure 4: Parallel scan implementation of the linearchain CRF inference algorithm (parallel forward). Here   represents a semiring matrix operation and I is padding to produce a balanced tree.,"[u'. to compute, a( ) in this manner we first pad the sequence length n out to the nearest power of two, and then compute a balanced parallel tree over the parts, shown in figure 4 .', u'. for a( )   i 7,,  6,, 5,,   4,, 3,,  2,, 1,, figure 4 : parallel scan implementation of the linearchain crf inference algorithm (parallel forward).']",2020.acl-demos.38deepfigures-results.json,trees,2020.acl-demos.38
2020.acl-main.133.pdf-Figure1.png,Figure 1: A high-level view of our multi-task learning approach for dialogue coherence modeling.,"[u'.com/ukplab/ acl2020-dialogue-coherence-assessment figure 1 : a high-level view of our multi-task learning approach for dialogue coherence modeling.', u'As illustrated in Figure 1 , our main idea is to benefit from the DAP task for improving the performance']",2020.acl-main.133deepfigures-results.json,trees,2020.acl-main.133
2020.acl-main.133.pdf-Figure2.png,"Figure 2: A low-level illustration of our MTL-based approach to dialogue coherence assessment. The input is dialogue pair p = (diali, dialj). Dashed items represent losses. Models parameters are shared among dialogues.",[u'. figure 2 shows a low-level illustration of our mtl-based approach.'],2020.acl-main.133deepfigures-results.json,trees,2020.acl-main.133
2020.acl-main.134.pdf-Figure1.png,Figure 1: An overview of the linearization system.,"[u'As an overview, Figure 1 illustrates our pipeline for the linearization task, with an unordered dependency tree as input, and', u'. consider the subtree with the words ""this"" and ""with"" in figure 1 , a vanilla bigram model would calculate a much higher score for ""with this"" than ""this with"", while a contextualized bigram model could be aware that it is part of a rather special syntactic construction in english.']",2020.acl-main.134deepfigures-results.json,trees,2020.acl-main.134
2020.acl-main.135.pdf-Figure4.png,"Figure 4: An example of constructed DP- and SRL- based semantic graphs, where 99K indicates CHILD relation, and rectangular, rhombic and circular nodes represent arguments, verbs and modifiers respectively.","[u'. figure 4 shows a real example for the dp-and srl-based semantic graph, respectively.']",2020.acl-main.135deepfigures-results.json,trees,2020.acl-main.135
2020.acl-main.143.pdf-Figure2.png,Figure 2: Visualization of the bilingual word embeddings after Bi-view AT.,"[u'As shown in Figure 2 , we depict the word embeddings of some sampled words in English-Chinese after our Bi-view', u'. it shows that the words which constitute a new ground-truth translation pair do appear as neighboring points in the 2-dimensional visualization of figure 2 .']",2020.acl-main.143deepfigures-results.json,trees,2020.acl-main.143
2020.acl-main.152.pdf-Figure1.png,Figure 1: A monolingual trie storing three sentences.,[u'We build a prefix tree (trie) containing all sentences in the target language corpus (Figure 1 ). Then we translate each sentence in the source language corpus using the trie as'],2020.acl-main.152deepfigures-results.json,trees,2020.acl-main.152
2020.acl-main.208.pdf-Figure1.png,Figure 1: Pseudocode is translated to code for each line and combined to form a valid program. Certain combinations are invalid due to syntactic and semantic constraints.,"[u'. however, if we want to generate programs that can be executed successfully, the inclusion of both syntactic and semantic constraints is cruci as shown in figure 1 , while multiple program fragments may be syntactically correct and represent plausible translations of the corresponding pseudocode, not all of them will lead to executable programs.', u'. for example, any of the code piece candidates in figure 1 could potentially be used in a valid program, but if we naively combine certain subsets of candidates together, the resulting program will be invalid due to the use of undeclared variables or mismatching braces.']",2020.acl-main.208deepfigures-results.json,trees,2020.acl-main.208
2020.acl-main.341.pdf-Figure7.png,"Figure 7: Cases for interpretability of compositional sentiment semantics. The three color blocks between parents and children are the attention weights distributed to left child, the phrase itself and right child.","[u'. in figure 7 , we demonstrate two sentences of which the sentiments of all the phrases are predicted correctly.']",2020.acl-main.341deepfigures-results.json,trees,2020.acl-main.341
2020.acl-main.475.pdf-Figure1.png,"Figure 1. The text-based ideal point model (tbip) separates senators by political party using only speeches. The algorithm does not have access to party information, but senators are coded by their political party for clarity (Democrats in blue circles, Republicans in red xs). The speeches are from the 114th U.S. Senate.","[u'. figure 1 shows a analysis of the speeches of the 114th u.', u'. the fitted ideal points in figure 1 show that the largely separates lawmakers by political party, despite not having access to these labels or votes.', u'Based on the separation of political parties in Figure 1 , we interpret negative ideal points as liberal and positive ideal points as conservative.']",2020.acl-main.475deepfigures-results.json,trees,2020.acl-main.475
2020.acl-main.521.pdf-Figure6.png,Figure 6: BERT attention for the word founding,[],2020.acl-main.521deepfigures-results.json,trees,2020.acl-main.521
2020.acl-main.577.pdf-Figure1.png,Figure 1: The network architectures of our system.,[u'. figure 1 shows an overview of the architecture.'],2020.acl-main.577deepfigures-results.json,trees,2020.acl-main.577
2020.acl-main.606.pdf-Figure1.png,Figure 1: A plausible syntactic analysis of give a topic and then discussion about it. The example is from the TLE corpus. The corrected counterpart of this fragment in TLE is Give a topic and then discuss it.,[u'. figure 1 presents an example from the tle corpus.'],2020.acl-main.606deepfigures-results.json,trees,2020.acl-main.606
2020.acl-main.607.pdf-Figure1.png,"Figure 1: Illustration of the encoder, following the design of Dozat and Manning (2018).",[],2020.acl-main.607deepfigures-results.json,trees,2020.acl-main.607
2020.acl-main.67.pdf-Figure1.png,Figure 1: An AMR graph (left) for sentence He runs as fast as the wind. and its concept graph and relation graph (line graph). Two graphs are aligned with each other based on the node-edge relations in the original graph.,"[u'. figure 1 (left) gives a standard amr graph and its corresponding surface form.', u'. as illustrated in figure 1 , we thus separate the original amr graph into two sub-graphs without labeled edges -concept graph and relation graph.', u'. as illustrated in figure 1 , arg0 is the edge between run-02 and he.']",2020.acl-main.67deepfigures-results.json,trees,2020.acl-main.67
2020.acl-main.67.pdf-Figure2.png,Figure 2: Neighborhood information in different orders.,"[u', and as illustrated in Figure 2 , we can have:']",2020.acl-main.67deepfigures-results.json,trees,2020.acl-main.67
2020.acl-main.775.pdf-Figure2.png,"Figure 2: An illustration of flat-structure annotation variation across treebanks: a set of parallel sentences, all containing the conceptually headless MWE Martin Luther King, Jr. (underlined), from UD 2.2 (treebank code _pud) in English, German, Chinese, Japanese, Turkish, and Portuguese (top to bottom). The intent of this figure is not to critique particular annotation decisions, but to demonstrate the notation, concepts, and data extraction methods used in our paper. To wit: Highlights/black-background indicate well-formed flat-MWE tree fragments according to the principles listed in 4. BIO sequences are induced by the longest-spanning flat arcs. When there is a mismatch between the highlighted tree fragments and the BI spanshere, in the German, Chinese and Turkish examplesit is because the dependency trees do not fully conform to the UD annotation guidelines on headless structures.","[u'. the intent of this figure is not to critique particular annotation decisions, but to demonstrate the notation, concepts, and data extraction methods used in our paper.']",2020.acl-main.775deepfigures-results.json,trees,2020.acl-main.775
2020.cl-2.6.pdf-Figure10.png,"Figure 10 Semantic interlingua and word-alignment (top), followed by syntactic interlingua (bottom), for English and Italian.",[u'. figure 10 shows the shared semantic tree as well as the languagespecific syntactic trees for english and italian.'],2020.cl-2.6deepfigures-results.json,trees,2020.cl-2.6
2020.cl-2.6.pdf-Figure11.png,"Figure 11 An RGL abstract syntax tree annotated with dependency labels, and the corresponding dependency trees for English and Italian. The thick red path from DefArt to cat N shows how the dependency tree algorithm finds the head of a word by walking up the tree until a label is reached, and then walking down along the head spine.","[u'. it is the way the dependency trees have been derived in figure 11 .', u'. the algorithm makes an assumption that holds in figure 11 but not in general: that the leaf nodes in abstract syntax trees are in one-to-one correspondence with words in linearizations.']",2020.cl-2.6deepfigures-results.json,trees,2020.cl-2.6
2020.cl-2.6.pdf-Figure6.png,Figure 6 An abstract syntax tree and word alignment for infix to postfix (Java to Java Virtual Machine) translation.,"[u'. figure 6 shows an abstract syntax tree for an arithmetic expression in java and its translation to java virtual machine assembly language, illustrating variation in the shape, order, and number of tokens.']",2020.cl-2.6deepfigures-results.json,trees,2020.cl-2.6
2020.cl-2.6.pdf-Figure8.png,"Figure 8 The categories of the common abstract syntax of the RGL, showing their main dependencies. The full dependency graph has several cycles. The rectangles show lexical categories subcategorized by their complement lists, such as V2 for two-place verbs taking one NP complement. V* and V2* mean sets of verb categories taking other complements as well, such as VP, AP, or S.","[u'The common abstract syntax of the GF RGL has a set of categories, summarized in Figure 8 .', u'senses; languages of the latter kind are those that have been used in wide-coverage translation. Figure 8 and']",2020.cl-2.6deepfigures-results.json,trees,2020.cl-2.6
2020.cl-2.6.pdf-Figure9.png,"Figure 9 An example of RGL abstract syntax trees (above), with corresponding phrase structure trees for English and Italian (below). The phrase structure trees show two differences in word order: APCN and V2Pron.",[u'. figure 9 shows an example that uses many of the categories.'],2020.cl-2.6deepfigures-results.json,trees,2020.cl-2.6
2020.jeptalnrecital-jep.48.pdf-Figure6.png,FIGURE 6  Structure du signe CEINTURE dans le cadre du Prosodic Model.,"[u""de notre analyse est plus fort que ce que suggre la formalisation illustre dans la Figure 6 . En effet, tandis que l'implmentation de doigts slectionns secondaires""]",2020.jeptalnrecital-jep.48deepfigures-results.json,trees,2020.jeptalnrecital-jep.48
2020.ldl-1.11.pdf-Figure1.png,Figure 1: Example of a very simplified taxonomy in Spanish.,[],2020.ldl-1.11deepfigures-results.json,trees,2020.ldl-1.11
2020.lrec-1.126.pdf-Figure4.png,Figure 4: Syntactic tree visualization.,[u'on the left/right arrows provided on screen. Each POS tag is assigned a different color. Figure 4 shows the syntactic tree for the title of tale 1 also used in example'],2020.lrec-1.126deepfigures-results.json,trees,2020.lrec-1.126
2020.lrec-1.128.pdf-Figure1.png,"Figure 1: An example of Chinese discourse parsing tree from the Chinese Discourse Treebank (Li et al., 2014b)","[u'. figure 1 illustrates an example of chinese discourse parsing tree.', u'., t k } where n i dominates t i for all i (, the node b in figure 1 dominates the text spanning from edu 1 to edu 3, so if we use n j to represent node b, then t j should represent the text span from edu 1 to 3).']",2020.lrec-1.128deepfigures-results.json,trees,2020.lrec-1.128
2020.lrec-1.16.pdf-Figure1.png,Figure 1: Worldbuilders annotation scheme.,[u' Figure 1 . The tags are assigned to sentences and not words and phrases. Worldbuilder also has'],2020.lrec-1.16deepfigures-results.json,trees,2020.lrec-1.16
2020.lrec-1.347.pdf-Figure1.png,Figure 1: A GF abstract syntax tree generated from parsing John drunk hot water,[],2020.lrec-1.347deepfigures-results.json,trees,2020.lrec-1.347
2020.lrec-1.347.pdf-Figure2.png,Figure 2: A GF concrete syntax tree generated from linearising the parse tree of 1 into English,"[u'. the example was generated from parsing the english sentence ""john drunk figure 2 : a gf concrete syntax tree generated from linearising the parse tree of 1 into english hot water"" using gf for the purpose of generating a parse tree.']",2020.lrec-1.347deepfigures-results.json,trees,2020.lrec-1.347
2020.lrec-1.347.pdf-Figure3.png,Figure 3: A GF concrete syntax tree generated from linearising the parse tree of 1 into Runyankore,"[u'. when we linearised this abstract tree to english, runyankore and rukiga, we obtained concrete syntax trees for the languages in figures 2 and 3 for english and runyankore respectively.']",2020.lrec-1.347deepfigures-results.json,trees,2020.lrec-1.347
2020.lrec-1.362.pdf-Figure1.png,Figure 1: An Example of CAMR,[u'. figure 1 shows an example of how camr uses the lexicon to annotate semantic relations between a predicate and its core semantic roles.'],2020.lrec-1.362deepfigures-results.json,trees,2020.lrec-1.362
2020.lrec-1.550.pdf-Figure1.png,Figure 1: Hierarchy of privacy-bearing information (pi) entity types relevant for emails (leaves in green),"[u'. we, finally, came up with the set of privacy-bearing information (henceforth, pi) entity types depicted in figure 1 .', u'parts of the corpus, according to the privacy-bearing (pi) categories described in Section 3 (see Figure 1 ). Annotation was performed on the entity level. Therefore, we did not have to care']",2020.lrec-1.550deepfigures-results.json,trees,2020.lrec-1.550
2020.lrec-1.631.pdf-Figure8.png,Figure 8: Phrase structure of (23),[],2020.lrec-1.631deepfigures-results.json,trees,2020.lrec-1.631
2020.lrec-1.639.pdf-Figure4.png,Figure 4: Trees of various constructions attested in the ABC Treebank,"[u'. (8) in figure 4 at the end of the paper is an example tree obtained by the conversion.', u'. (9) and (10) in figure 4 show trees which are actually obtained by the conversion.', u'paper shows the derivation trees with semantic representations automatically generated for the three sentences in Figure 4 .', u'past(e) K(e)))) S[m] Figure 4 ']",2020.lrec-1.639deepfigures-results.json,trees,2020.lrec-1.639
2020.lrec-1.640.pdf-Figure1.png,Figure 1: A sample phrase structure parse tree.,"[u'. figure 1 shows a sample annotated sentence of interesting complexity.', u'shows a dependency tree representation of the PS tree from Figure 1 . The PS is compatible with dependency structures as head dependencies remain similar in the']",2020.lrec-1.640deepfigures-results.json,trees,2020.lrec-1.640
2020.lrec-1.642.pdf-Figure4.png,Figure 4: An annotated Eukalyptus tree including all layers of annotation.,[u'. a full example tree can be seen in figure 4 .'],2020.lrec-1.642deepfigures-results.json,trees,2020.lrec-1.642
2020.lrec-1.646.pdf-Figure1.png,Figure 1: Use of secondary dependencies and empty nodes in TOROT.,"[u'Example (1) and Figure 1 demonstrate several of these features: This Old East Slavonic sentence has an asyndetic coordination of', u'. figure 1 can again serve as an illustration.', u'. the example in figure 1 thus serves as evidence that this has not happened yet: we observe agreement in the masculine nominative plur we have adopted a maximally conservative annotation policy.', u'. for the primary chronicle (figure 1) , for example, we use the e-pvl.', u"". this is illustrated in figure 1 : in the running text from the e-pvl, ubojaasja '(they) became afraid' is a single token."", u'. in addition, torot uses secondary dependencies to indicate predicate identity (in case of verb ellipsis) and shared dependents (see also figure 1 ).']",2020.lrec-1.646deepfigures-results.json,trees,2020.lrec-1.646
2020.lrec-1.646.pdf-Figure2.png,Figure 2: Coordination in SynTagRus (reproduced with permission from Berdicevskis and Eckhoff 2015),"[u'. in syntagrus, the first conjunct is the head, the conjuction (if present) is its dependent (via the coord relation or sent-coord for sentential coordination), the second conjunct is a dependent on a conjunction (via the coord-conj relation), see figure 2 .']",2020.lrec-1.646deepfigures-results.json,trees,2020.lrec-1.646
2020.lrec-1.646.pdf-Figure3.png,Figure 3: Coordination in TOROT (reproduced with permission from Berdicevskis and Eckhoff 2015),"[u'. in torot, the conjunction is the head (a null conjunction is inserted in case of asyndetic coordination) and all the conjuncts are its dependents, no special relation is used, see figure 3 .']",2020.lrec-1.646deepfigures-results.json,trees,2020.lrec-1.646
2020.lrec-1.647.pdf-Figure1.png,"Figure 1: Typed DAG and structurally annotated proof for Lassy sample WS-U-E-A-0000000236.p.11.s.1.xml, depicting an analysis for the phrase Waarover gaat de machtstrijd (What is the power struggle about?).","[u'. we detail their functionality in the next paragraphs; an illustrative example is also given in figure 1a .', u"". out of the (possibly many) potential proofs, the dataset specifies the one that is linguistically acceptable, determining the correct flow of information within the sentence's constituents (an example of such a derivation is presented in figure 1b ).""]",2020.lrec-1.647deepfigures-results.json,trees,2020.lrec-1.647
2020.lrec-1.652.pdf-Figure1.png,Figure 1: Example of annotation of a false start:,[],2020.lrec-1.652deepfigures-results.json,trees,2020.lrec-1.652
2020.lrec-1.652.pdf-Figure2.png,Figure 2: Example of annotation of a truncated word -,[],2020.lrec-1.652deepfigures-results.json,trees,2020.lrec-1.652
2020.lrec-1.652.pdf-Figure3.png,Figure 3: Example of annotation of a repetition -,[],2020.lrec-1.652deepfigures-results.json,trees,2020.lrec-1.652
2020.lrec-1.652.pdf-Figure4.png,Figure 4: Example of a speech turn divided into several pseudo-sentences (SENT) after manual revision - cest parfait / je viens trois quatre jours,[],2020.lrec-1.652deepfigures-results.json,trees,2020.lrec-1.652
2020.lrec-1.652.pdf-Figure5.png,Figure 5: Example of a multiword adverb (MWADV) - de plus en plus,[u'. its structure (det + nc figure 5 : example of a multiword adverb (mwadv)de plus en plus [transl.'],2020.lrec-1.652deepfigures-results.json,trees,2020.lrec-1.652
2020.lrec-1.652.pdf-Figure6.png,Figure 6: Example of a regular NP construction -,[],2020.lrec-1.652deepfigures-results.json,trees,2020.lrec-1.652
2020.lrec-1.730.pdf-Figure2.png,"Figure 2: Part of sense hierarchy for the word head. Top Part and Leader are guide words, the topics are on the lower-level.","[u'. these more fine-grained topics include edges and extremities of objects, tools, flowers -general words, beer & cider, parts of watercourses, skin complaints & blemishes, ahead, in front and beyond (see figure 2) .']",2020.lrec-1.730deepfigures-results.json,trees,2020.lrec-1.730
2020.lrec-1.776.pdf-Figure2.png,"Figure 2: A sample of the extracted sentence with dependency relations in syntactic annotation, part-of-speech tags, sentiment polarity and translations.","[u'for each word and translation in five languages as it is shown in Figure 2 .', u'. figure 2 shows sample of the extracted dataset with its annotation.']",2020.lrec-1.776deepfigures-results.json,trees,2020.lrec-1.776
2020.lrec-1.777.pdf-Figure5.png,Figure 5: Very simplified depiction of Burmese tones.,[u'. a very simplified diagram of this tonal system is shown in figure 5 .'],2020.lrec-1.777deepfigures-results.json,trees,2020.lrec-1.777
2020.lrec-1.81.pdf-Figure1.png,Figure 1: Our turn-taking model,"[u'. one typical procedure for option (a) is to use the first part of an adjacent pair, , a question or request, affiliated with an explicit technique to address that utterance to a particular figure 1 : our turn-taking model co-participant, by, , calling his/her name or directing the gaze toward that participant.', u', the model can be straightforwardly depicted by the diagram in Figure 1 , which represents a two-step discrimination of the turn-taking type. Distinction between non-completion of the', u'of the existing turn-taking models and proposed a two-stage computational model, similar to that in Figure 1 , using deep learning, which can perform three-way discrimination among turn-switch, turn-holding, and noncompletion in', u', using deep learning, which can perform three-way discrimination among turn-switch, turn-holding, and noncompletion in Figure 1 . However, they did not distinguish options (a) and (b) in the turn-taking rules. The', u'together with the following LUU; obviously, this does not cover all cases of non-TRP in Figure 1 Current speaker has selected next speaker non-selecting Current speaker has not selected next speaker multi-unit', u'. note that the ending-type tag distinguishes only between options (a) and (b/c) in figure 1 but not between (b) and (c).', u'. second, we did not deal with the distinction between completion and non-completion (see figure 1 ).']",2020.lrec-1.81deepfigures-results.json,trees,2020.lrec-1.81
2020.lrec-1.81.pdf-Figure2.png,Figure 2: The taxonomy of the ending types of utterances,"[u'The ending-type tag represents how the utterance (LUU) ends. Figure 2 shows the taxonomy of the ending-type tags, and', u'. the ending types of these utterances include the following three types (see figure 2) : selecting, non-selecting, and multi-unit.']",2020.lrec-1.81deepfigures-results.json,trees,2020.lrec-1.81
2020.lrec-1.81.pdf-Figure3.png,Figure 3: The taxonomy of the beginning types of utterances,"[u'In contrast to the ending-type tag, the beginning-type tag represents how the utterance (LUU) begins. Figure 3 shows the taxonomy of the beginning-type tags, and']",2020.lrec-1.81deepfigures-results.json,trees,2020.lrec-1.81
2020.lrec-1.865.pdf-Figure4.png,Figure 4: A dependency syntax tree example,"[u'KonText is currently able to render PDT-like dependency syntax trees (Figure 4) , support for UD']",2020.lrec-1.865deepfigures-results.json,trees,2020.lrec-1.865
2020.lt4gov-1.1.pdf-Figure2.png,Figure 2: Annotation example of a Mobility report with subentities and attributes.,"[u'. additional subentities and attributes were marked, as summarized in figure 2 .', u'. for instance, given the mobility report in figure 2 , the polarity associated with the mobility action mention ambulates is able.']",2020.lt4gov-1.1deepfigures-results.json,trees,2020.lt4gov-1.1
2020.nuse-1.3.pdf-Figure1.png,"Figure 1: The hierarchical discourse structure of news proposed by van Dijk (van Dijk, 1988). Boxes indicate labels that were directly annotated on the documents; other labels can be inferred. From Yarlott et al. (2018), Figure 1.","[u'(1988) described a hierarchical theory of news discourse, the categories of which are shown in Figure 1 , which we apply to a subset of the news articles of the ACE Phase', u', Figure 1 .']",2020.nuse-1.3deepfigures-results.json,trees,2020.nuse-1.3
C00-1028.pdf-Figure1.png,Figure 1: A portion of Wordnet.,[],C00-1028deepfigures-results.json,trees,C00-1028
C00-1043.pdf-Figure2.png,Figure 2: Question semantic transformation,[],C00-1043deepfigures-results.json,trees,C00-1043
C00-1043.pdf-Figure3.png,Figure 3: Parse tree traversal,[],C00-1043deepfigures-results.json,trees,C00-1043
C00-1054.pdf-Figure1.png,Figure 1: Multimodal architecture,"[u'. in addition to the user interface client, the architecture contains speech and gesture recognition components which process incoming streams of speech and electronic ink, and a multimodal language processing component ( figure 1 ).', u'UI ASR Backend Gesture Recognizer Figure 1 : Multimodal architecture Section 2 provides background on finite-state language processing. In Section 3, we']",C00-1054deepfigures-results.json,trees,C00-1054
C00-1065.pdf-Figure1.png,"FIGURE 1 : some supertags for ""beats""",[u'semantically void Semantic minimality : an elementary tree corresponds at most to one semantic unit Figure 1 shows a non exhaustive set of Supertags (i.e. elementary trees) which can be assigned to'],C00-1065deepfigures-results.json,trees,C00-1065
C00-1065.pdf-Figure2.png,FIGURE 2 :,[],C00-1065deepfigures-results.json,trees,C00-1065
C00-1065.pdf-Figure4.png,FIGURE 4 : Retrieving Inheritance patterns and Supertags from a Hypertag,"[u'. for example, to recover the set of supertags contained in a hypertag, one just needs to perform the cross-product between the 3 dimensions of the hypertag, as shown on figure 4 , in order to obtain all inheritance patterns.', u'. for example ""relativized-object"" can be suppressed in dimension 2 from the hypertag shown on figure 4 , in case no wh element is encountered in a sentence.']",C00-1065deepfigures-results.json,trees,C00-1065
C00-1067.pdf-Figure1.png,Figure 1: DPL structure for the meaning of (1).,[],C00-1067deepfigures-results.json,trees,C00-1067
C00-1067.pdf-Figure3.png,Figure 3: Constraint graph for (1).,[],C00-1067deepfigures-results.json,trees,C00-1067
C00-1078.pdf-Figure1.png,Figure 1: Spanish and English Regularized Parse Trees,[],C00-1078deepfigures-results.json,trees,C00-1078
C00-1085.pdf-Figure1.png,Figure 1: TSG Parse Fragment,[],C00-1085deepfigures-results.json,trees,C00-1085
C00-2088.pdf-Figure6.png,Figure 6: Network underlying (12),[],C00-2088deepfigures-results.json,trees,C00-2088
C00-2088.pdf-Figure7.png,Figure 7: Network underlying (14),"[u""two Selection of 'one' yields the following text, which is generated from the network in Figure 7 :""]",C00-2088deepfigures-results.json,trees,C00-2088
C00-2092.pdf-Figure1.png,Figure 1: A linked tree pair hTs;Tti.,"[u'. figure 1 shows an example of two linked trees, the links are depicted graphically as dashed lines.']",C00-2092deepfigures-results.json,trees,C00-2092
